Stop Name,Latitude,Longitude
Ambadimoola Bus Stop,10.02176249,76.33800059
Malayan Kaadu,10.10749658,76.38656557
Thazhthe Cutting,10.24649598,76.47335617
Edappally Toll,10.02969411,76.31088273
Athani,10.13861793,76.25615733
Thiruvizha Beach Junction,9.641994282,76.29849357
Perikkapalam,10.11412533,76.33808104
Nursinghome,10.17480899,76.37491832
Chittor Dhyanakendram Or Shap Pady Or Panchayath,10.03798778,76.27530036
Amanakara Kavala,9.823237849,76.63420666
Mariyapady,10.12009317,76.3156537
Kalady Kappela,10.29414575,76.35107388
Changampuzha Park,10.01632573,76.30252867
Aashupathri Junction,10.0340678,76.50183728
Mariyapuram Kappela,10.21770285,76.44373349
Nadakkel,9.962197303,76.81550706
Kodamthuruth,9.8031475,76.30099402
Chittoor Palli,10.03048005,76.27522588
Pullalikkara Bus Stop,10.06661822,76.3541897
Muttom,10.07412743,76.33477153
Maalikathara,9.774083406,76.29724569
Kochambalam Or Paruthyam Palli Or Nagakallunkkal,9.681630908,76.30307687
Kurishumuttam,10.06477408,76.28072038
Tabore Hill Bus Stop,10.2611458,76.42770203
Chirangara Ambalam,10.13507087,76.43694993
Seethappadi,9.93732192,76.6531771
Koovely,9.932148279,76.66296512
Odakkalikkavala,10.12267421,76.57151433
Ramakrishnan Nagar,10.00140952,76.34031753
S J Stop,10.0033627,76.22154405
Pallinaati,9.995261179,76.52299802
Pallikav,10.21999511,76.32300803
Valappil Paalam,9.846197965,76.48733385
Court Junction Or Kodathy Kavala,9.690395197,76.34285591
Pulikallu,10.26226872,76.40486358
Shapumpadi,9.995237453,76.47956389
Pannikuzhy,9.97334406,76.41760298
Kappelappadi,10.04754015,76.40519791
Makkekavala,9.774209647,76.36145155
Chethimattom,9.711832144,76.69362468
Kumarapuram,9.836655669,76.29646665
Kuzhivelipady,10.0491209,76.37195341
Mattur Junction,10.17070732,76.42937648
Puthiya Road,9.99117151,76.30944435
Kadhalikkadu,9.923888767,76.67380377
Peechingachira Or Pothenamparambu,10.00268028,76.40522108
Vathimattom,10.05683413,76.45690003
Agasthya Aashramam,9.926659549,76.36969494
kollampadi,9.957525718,76.36504579
Kottoor Palli Stop,9.970505652,76.47176947
Kochukadav,10.17746383,76.31122788
Kottuvally,10.09163879,76.25462001
Valanjambalam,10.11538018,76.32615179
Darmagiri,10.06467326,76.62717045
Paalam Stop,10.01164538,76.22210325
Pipenjika,9.825652964,76.29822243
Ettungal Church,9.88953223,76.28542576
Pothanam Kurish,10.00096793,76.40821035
Colony Padi,9.987854718,76.49853649
Beslaham Kurishingal,10.24321978,76.37967567
Puthya Kavu,10.29416103,76.15494553
Nra Stop,10.04333261,76.22515971
Illikkappady,9.970915955,76.33745496
Panchayath,10.07584499,76.27128794
Tower,10.02943618,76.25460935
Ochanthurath,10.0106494,76.22997077
Chottanikkara Temple Bus Stop,9.931893391,76.39002842
Lakkippady Or Evm Stop,10.11164305,76.4752345
Edapally Junction,10.02354202,76.30757773
Padinjare Kavala Or Manoor,10.04634657,76.53219657
Kandakadavu Junction,9.856006013,76.27013061
Krishna Pilla,9.79189151,76.38549982
Ernakulam Boat Jetty,9.973486188,76.27936244
Vasudevavilasam Valavu,10.24823757,76.18782922
Kinar,10.55354174,76.03775133
Saint Alberts,9.985223637,76.27948435
Schoolpady Or Lp School,10.13634562,76.40560269
Desom Junction Bus Stop,10.13090824,76.35244684
Pendanam Mile,9.736186839,76.65840267
Vayanashala,10.00058099,76.38037931
Hill Palace,9.951835059,76.36124285
Vattaparambu,10.18532162,76.42783414
Ps Kavala,9.800563423,76.30136045
kairali junction,10.17420949,76.22971451
Pallithaazham,10.04946772,76.41052485
Xavier Desh Palli Or Colony,9.801446441,76.27743003
Kadavanthara Junction,9.967289341,76.30015664
Amabala Nada,10.20292465,76.43618141
Reshankada,10.13558517,76.25792624
Kannankulangara,10.15136539,76.22337132
Panjipaalam,9.795336705,76.40565895
Chulli,10.25627786,76.45838348
Uppukandam,10.11473164,76.61032546
Plantation Check Post,10.25646123,76.48104521
Paatam Palli,9.753857674,76.28394567
Attara Pally Stop,10.24654643,76.41281577
Mudakkuzhi Panchayath,10.1333825,76.52378402
Post Office,10.07145591,76.27213347
Kattapada Junction,9.882601496,76.42989805
School,9.965599932,76.4559936
Pallipadi,10.1277254,76.42283013
Sn Junction,9.893060335,76.32591896
High School Stop,9.943544703,76.4886057
Panikkarambalam,10.07594923,76.52379809
Thazhathe Thottoor,9.849842936,76.46058961
Lisiam,9.800271553,76.35376454
Police Station Or Anndikkadavu,9.886869097,76.260889
Chirappady,10.10177834,76.51884608
Amaravathi,9.956846548,76.24479656
Palli,9.907128251,76.30598104
Kalamassery Premiere Junction,10.06494681,76.32590594
Chottanikkara Temple Bus Stop,9.932388768,76.39018801
Pazhukkumattam  Stop,9.927756524,76.43312323
Chethicode,10.16346408,76.40593221
Chettuva Kadavu,10.54883623,76.04139926
North Paravur,10.14762975,76.23049269
Ravipuram,9.95727341,76.28248799
Samudra Beach Resort Stop,10.17614799,76.16636626
Karothukuzhi Bus Stop,10.10507529,76.35121877
Meloor Panchayath,10.29358724,76.35318014
Chellanam Panchayath,9.851394812,76.26666248
Thondipeedika,9.985053478,76.45815145
Chittor Dhyanakendram Or Shap Pady,10.03764956,76.27521487
Keezhmad Junction,10.11988288,76.38959709
Gothuruth Kadavu,10.18838513,76.20426319
Manjikad,10.24526717,76.42444432
Madam Junction,10.02028517,76.3005056
Thoppumpady Marina Bus Stop,9.935224487,76.26376077
Fire Station,9.962648864,76.26631577
Kadavantra,9.975755247,76.29340181
Koduvelippady Kappela,10.1577625,76.46942578
Peringala,10.00559292,76.39944724
Arakkakadavu Paalam,9.992217038,76.32736622
Kalady,10.1663945,76.43851429
Private Bus Stand Chalakkudy,10.30052331,76.33718579
Payasapadi,9.790011133,76.60096176
Karottakuriz,9.901924812,76.39303616
Atlantis Junction Or Shipyard,9.955998382,76.29181415
Paniyeli,10.16758725,76.58120257
Lisiam,9.800539164,76.35371559
Vazhiyambalam,10.32664724,76.14293332
Perumbalam Ferry,9.835756825,76.34182811
Post Office,9.810863161,76.39594962
Menaka Or Marine Drive Bus Stop,9.977860204,76.27689349
Transformer Kavala,10.02139114,76.46599063
Thalikkulam Koprakkalam,10.43545075,76.09768797
Pallipadi Or Chengamanad Pally,10.15319195,76.34292909
Kolenchery,9.981087942,76.47322146
Chempumukku Bus Stop,10.01100689,76.32134125
North Paravur,10.14912304,76.22802186
Pachalam Junction,10.0013298,76.27930483
Choondi Police Station Bus Stop,9.970325321,76.43561354
Millumpady,10.03372085,76.35696152
Pazhamthottam,10.01714806,76.42830661
Kanal Palam,10.14058691,76.49227567
Agappe,10.01715774,76.45318376
Kuzhupilly Palli Aashupathry Or Medical Trust Hospital Stop,10.11549592,76.20099879
Kuttikkadu,9.687645775,76.32494373
Kb Hospital,10.15916326,76.35624992
Sndp,10.05465391,76.50640251
Chagaram School,9.79781924,76.30179873
Kakkad Stop,9.894148958,76.48543578
Aramana,10.20749762,76.45297998
Vadakke Punnayam Anganvadi,10.11485676,76.54505203
Perumbayipadi,9.943412581,76.47015183
Thykattussery Junction,9.774213225,76.34076361
Carmel Hospital,9.718785144,76.69137254
Kozhikutty Stop,9.906848862,76.4511377
Kuthiyathod Kizhake Pally,10.17254768,76.29632824
Omkareswaram,9.701911612,76.35285543
Pallimukku Menka Bus Stop,9.963918077,76.28622283
Kodathy Padi,10.59174081,76.02668667
Hyundai Stop,10.14261684,76.35288929
Veettoor Dippo,10.01293048,76.53758351
Kurisu,10.21567113,76.35991069
Colonypadi,10.1868456,76.49060892
Ambalam Stop,10.15338632,76.17449316
Udayamperoor,9.914214197,76.36363903
Chavadi,9.774023822,76.30625274
Hospital Road,9.971692496,76.28223522
Eramanglath Or Shankara Company,10.09093477,76.29428459
Valappu Bus Stop,10.01468866,76.22759554
Kandakarnanveli,10.12714545,76.24345447
Chinikkuzhy,10.04501382,76.48444047
Koovapadam,9.952024323,76.25244486
Vadukunnappuzha Vaayanashala,9.835704785,76.49850105
Chalakkappara,9.841775644,76.4157706
Thavalappara,10.21905986,76.43940436
Society Pady,10.17241694,76.35333991
Maharaja,10.59247057,76.03858069
Ramapuram Junction,9.85858858,76.59432586
Nelladu Amabalam,10.0137642,76.52065247
Nedukuzhi Tazham,10.00216404,76.52473664
Thaikkal Palli  Pallimukku,9.686034343,76.29586298
Muthukaadu,10.08838915,76.31478832
Perumbalam Junction,9.834685183,76.33895588
Valamboor Stop,10.02145982,76.47400481
Lavanya,10.01645302,76.35236376
Pala Junction,10.21858322,76.41236945
Maharaja,10.59248692,76.03859712
Padom Bus Stop,10.01893253,76.28751836
Harbour Bus stop,9.937780597,76.26083613
Ems,10.1001292,76.27966887
Pullamkottupady,9.924546701,76.45715123
St Peters,9.995120059,76.4643015
Valappu Bus Stop,10.01457603,76.2277181
Poothirikka,9.950738356,76.45506849
Payachodu,10.38070421,76.12149049
Aiswarya Junction,10.18537451,76.22213542
Kozhikkadanpady,10.1413475,76.41671862
Menon Kavala,10.18191206,76.51055943
Alinchodu Or Nambooriyachan Bus Stop,10.14869847,76.22882113
Pulimala,10.09516446,76.60745965
Hospital Pady,10.14845397,76.5415488
Kothad Ferry Or Kothad Palli,10.05745905,76.27181489
Kollikkal,9.878792141,76.49858195
Edappally Station Kavala Bus Stop,10.02212084,76.30665548
Karimpadam,10.1618422,76.23321162
Choondy,10.08488144,76.37187752
Ambalapady,10.1594927,76.28578237
Arattukulam,9.60630188,76.30190951
S N Road,10.17824528,76.21620163
Assise Jn,10.19781497,76.25180222
Chalipaalam,10.17212222,76.22725559
Thirumarady Junction,9.888929821,76.5540139
railway station,9.94784336,76.35271266
Valiyapadam,9.889362285,76.56258701
Eechamukku,10.00943543,76.34277902
Anjumuri,9.980550574,76.31340177
Court Junction Or Kodathy Kavala,9.690358609,76.34273843
Adam School,10.2106896,76.38770438
Punnorkodu Jn,10.02439603,76.43196567
Malutty,10.05352458,76.27171259
Karukulam Junction,10.06782752,76.42999212
Vytila Junction,9.969328473,76.3179837
Cusat,10.04620001,76.33716002
Panaka Palam,9.700034835,76.75856492
Valayanchirangara,10.0661004,76.49421736
Akg,9.943781127,76.29708652
Pddpp,9.966666273,76.37743933
Mahilayam,10.11578632,76.37759434
Perumalpadi Bus Stop,10.02553272,76.22373632
Thengodam,9.939687998,76.81004556
Cheranalloor Signal,10.06235363,76.28814233
Veeramagalam Kavala,9.820643551,76.34577254
Workshop Kavala,10.08476057,76.35835849
Airapuram Kavum Padi,10.03716033,76.50351617
Poothotta Junction,9.693864238,76.34616491
Thavala Kavala,10.00140783,76.55426045
Sree Subrahmanya Swami Temple,10.03037044,76.22849801
Koonamaavu Bus Stop,10.06805296,76.34578559
Choorathod,10.14567603,76.53970083
Srm Junction,10.0022959,76.28175065
Palarivattom Junction,10.00238392,76.30627561
Colony,10.05278086,76.30251212
Ambalam,10.01806202,76.42692333
South Vazhakkulam Or Post Office,10.08878963,76.41622806
Kuriz Or Companypady,10.0813126,76.48476674
Vadkke Maliyamkara Junction,10.17954894,76.18023505
Chemmalappady,10.05555376,76.41142578
Neythushalapadi,9.931869622,76.5066534
Kidangur,10.21236803,76.39734098
Mundakkal,9.734920576,76.6923994
Veli Ground,9.951785996,76.24239921
Mangattukavala,9.902378719,76.72498055
Kadavalthututh Or Kadathuruth,10.18779321,76.20768649
Goshree Junction Or Kalamukku,9.982326217,76.24097047
Chenekadan Kavala,10.20001429,76.45328138
Compression Mukku Bus Stop,9.885745216,76.2866589
Paliyam Road,10.15370547,76.23389357
Thekke Nada,10.22542954,76.19838797
Cochin University Bus Stop,10.04177672,76.32822894
Karimugal,9.989560125,76.39945175
Illithond,9.786380496,76.45391351
Paadam Bus Stop,10.07666195,76.44005994
Puthenthodu,10.43164323,76.09939181
Companypady,9.809014196,76.27596813
Kurishingal,10.02653986,76.25539154
Madama Pally,10.23810917,76.19312045
Manjapraa,10.21435239,76.4526799
Kappalanchodu,9.951404918,76.81911856
Puthumana,10.17555877,76.55169576
Thevakkal,10.04829964,76.35927404
Pump House Or Nad School,10.06508278,76.33159297
Mamangalam,10.00953961,76.30374865
School Pady,9.803634858,76.43657729
Ngo Quarters Junction,10.0209993,76.33477744
Shapumpadi,10.07192213,76.48727579
Nad Signal Bus Stop,10.06642396,76.35641141
Kaipamangalam Board,10.34406195,76.13517133
Vellethode,9.794376465,76.30245632
Andhyalunkal Padi,9.930649696,76.49748372
Shappumpaddi,10.06164778,76.28604035
Edappally Church Bus Stop,10.02078419,76.30575847
Vaakeyil Achan Stop Or Pallinada Stop,9.938361324,76.32338015
Airport Junction Nagar Or Arikkal,10.18699762,76.39585532
Toll Junction,9.796339014,76.39942111
Mubarak,10.03341787,76.44795007
Punnakuru,10.29970568,76.15284163
Company Padi Or Fact,10.07436456,76.29848044
Aanikkad,10.12069758,76.39523274
Ernakulam Wharf,9.966897506,76.26590482
Padamugal Bus Stop,10.01403808,76.33289363
Panambikunnu,10.33131698,76.14103412
Vaduthala Palli,10.02179085,76.27400851
Star Moola Or Star Junction,9.958619751,76.25797669
Club Junction,10.02745792,76.31537512
Attakanal Palam,9.801923005,76.58065131
Schoolpady Or Lp School,10.13631466,76.40558079
School Or Pump Kavala,10.18707529,76.49411762
South Piramadom Or Prathyasha Junction,9.920641564,76.54376054
Post Office,9.979406057,76.58118634
Sndp,10.13899455,76.35792834
Ksrtc Stand,10.14498331,76.2323929
Maliyamkara College,10.18071878,76.18198184
High Court Junction Bus Stop,9.985105348,76.27329439
Bharath Matha College,10.0305073,76.33608076
Thirunaloor School Bus Stop,9.718532213,76.36006788
Fact Market,10.0741325,76.30711328
St Peter,10.26912758,76.4338025
Thanipuzha,10.15969104,76.44302475
Mailickal,9.776555984,76.69090385
Vadayar Or Elamkavu,9.774468553,76.42893976
Government Hospital Or Kothamangalam,10.06576621,76.61824683
Market Junction,10.10704206,76.34973859
Chathanad,10.13618977,76.22797646
Ambala Padi,9.863662297,76.41858703
Vadakumpuram Or Chennamangalam,10.16890386,76.23440251
Puthanthodu High School,9.861502125,76.26851785
L F Hospital Stop,10.19230877,76.388538
Mummy Daddy,9.981232074,76.58028714
Appolo Junction Or Premier,10.06160547,76.32313213
Ramapuram Junction,9.858525487,76.59437414
Vijaya Hospital or Pump,9.970294011,76.2986515
Society Pady,10.22542478,76.38991136
Thottuva,10.16810293,76.49034434
Marangad,9.790734436,76.67592371
Schoolum Padi,9.999504429,76.55713638
Katambilly,10.24555925,76.4194173
Para Junction,10.1178058,76.52531896
Piraroor Diary,10.16623534,76.41319265
Kunjikkapadi,9.979257636,76.53585641
Aanikkad,10.12070132,76.3952973
Peenappady,9.907904316,76.46435282
Thannickal Temple,10.00860959,76.28760634
Pallichanda,9.755139109,76.36316543
Kozhikkulam,10.2532375,76.42727325
Thannippally,9.810333928,76.45467887
Vettikkal Junction,9.913645812,76.42447064
Cheerakkattupaara,9.91628278,76.44269462
Azhakam East,10.22569194,76.40232526
Ambalam Or Harbour,9.847154331,76.26781333
Bhagavathy Vilasam,10.07162967,76.21186845
Store Kavala,9.617167085,76.30082659
Kavana Chuvattil Padi Or Palaykkamattam,9.951853379,76.47163386
Mestry Pady,10.09725412,76.2652882
Kalamukku Bus Stop,9.985696042,76.24055165
Mahilapadi,10.12359055,76.23880148
Para Or Sndp,10.24915414,76.43106365
Elamkulam,9.96687831,76.31308771
Traco Cable Or Irumpanam,9.986854094,76.35196303
Mariyapady,10.12007577,76.31562953
Companypadi Meladoor,10.23215855,76.29648367
Chanthappura,10.23341958,76.19482929
Puthenvelikara Stand,10.18758553,76.24520414
Nm Junction,9.901579651,76.32170108
Ashokapuram Bus Stop,10.08948255,76.3628611
Edampadam Palli,10.0689288,76.27985768
Kadayiripu Aashupathri,10.00308937,76.45837046
Marankulangara,9.975505671,76.33533171
Moonani Or Court Complex,9.711486654,76.69898369
Korthussery,9.575160913,76.30695696
Pallippuram Post Office,10.17294814,76.17655713
Nayathode Or Shappupady,10.1620025,76.39662891
Achanpadi Stop,9.841212224,76.48144022
Nellad,10.01542486,76.52443178
Yuvajana Samajam Stop,9.95254223,76.30264007
Smunipuram Or Chapel Stop,9.899367937,76.56096199
Puthiya Road,10.03723274,76.34643402
Kunnappilly Kunjambalam,10.29580885,76.39723395
Poovathussery,10.20467433,76.32173666
Thalikkara,10.16057806,76.33997352
Ayarkulam Ambalam Padi,9.928293004,76.48491992
Vedimara,10.14844968,76.24472477
Morakkala,10.02052519,76.4021855
Namakuzhy,9.855846298,76.52438245
Kidangoor Kapela Or Kidangoor Road,10.20127942,76.40742066
Cheriyapallitazham Bus bay,10.06324699,76.62895148
Societypady,10.14322559,76.53765583
Sahayapadi,10.08888585,76.39943805
Millumpady,10.11459518,76.46850431
Kuttikkattupady,10.03843103,76.53090885
Ration Shop,10.21313438,76.39905069
lenin Center,10.00105446,76.31723887
Kadeyekka Valavu,9.885391248,76.42495244
Government Quarters Aashupathry,9.966049679,76.24544879
Mannanal Junction,9.772095474,76.61978891
Puthumana Estate Or Katting Colony,10.27864597,76.43282901
Panangaadu School Stop,10.27297555,76.17474637
Peechanikkadu,10.21573801,76.36190938
Manikamangalam,10.18495802,76.4464825
Shappumpady,10.13801425,76.40961496
Karukutty,10.22619608,76.37489379
sndp,10.13898029,76.35793477
Sree Subrahmanya Swami Temple,10.0303843,76.22849667
Kudambanattu Kadavu,9.942026695,76.47240537
Thazhathu Pally Or St George Church,10.17496622,76.39840594
Paruthelipalam,10.02612334,76.31233176
Pazhe Panchayath Kavala,9.872556975,76.48734909
Edapally Gate,10.03285542,76.3042919
Kaniyali Padi Junction,9.87191522,76.55992689
Ramapuram,9.799935761,76.66238828
Garage Or Ksrtc Workshop,10.09247126,76.34591341
Muttuchirakka Palam Or Kandakkapalli Palam,9.743253091,76.28725029
Melambara,9.703820164,76.74518103
Semithery,10.06891715,76.26853211
Puthanangadi Temple Stop,9.883147409,76.30227845
Navy Nagar,9.929786093,76.25349384
Atlas,10.16391255,76.40191284
Karimpadam,10.16195438,76.23314098
School Or Pump Kavala,10.18714953,76.49363449
Changhampuzha Road Stop,10.01977165,76.29749871
Neeruvelichira  Sndp,9.69174911,76.29065845
Edakunnu Palli,10.25699021,76.4039417
Prabus Bus Stop,10.14414907,76.22051832
Parippu Junction,9.935291278,76.25257976
Pukkad,10.03083212,76.2376739
Palli Padi,10.08070242,76.32553995
Angamaly Or Durga Ambalam Stop Or Kothakulangara,10.2023984,76.38294467
Kayattom Junction,10.05074571,76.39433693
Medical Trust Or Pallimukku,9.963516317,76.28778874
Pallichanda,9.755140332,76.36314419
Aroor Petrol Pump Bus Stop,9.860995473,76.30608092
Cochin Port Junction,9.935265207,76.27189148
Statue junction,9.945929929,76.2495159
Vengola Panchayath,10.0800275,76.46642273
Vadyarupady Or Onampilly,10.1652756,76.45337924
Keeripilly,10.10136296,76.28242521
I R Valavu,10.18043861,76.17216395
Kasthoorba Junction,9.586406266,76.30555114
Athani,10.02323496,76.45952701
Peringala,10.00560385,76.40625798
Thathapilly,10.11847524,76.2686524
Kottamam,10.17807423,76.45977131
